PV MassSpec-24.10.00
EXPORTED RUN DATA
Run Path and Name: C:\Pfeiffer Vacuum\data\005-28-2025\1%N2O-AR.isi
05/28/2025 14:15:21
SensorID:  RGA PrismaPro A 200 47505932
72 Bins
397 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	Analog_1	1_amu	2_amu	3_amu	4_amu	5_amu	6_amu	7_amu	8_amu	9_amu	10_amu	11_amu	12_amu	13_amu	14_amu	15_amu	16_amu	17_amu	18_amu	19_amu	20_amu	21_amu	22_amu	23_amu	24_amu	25_amu	26_amu	27_amu	28_amu	29_amu	30_amu	31_amu	32_amu	33_amu	34_amu	35_amu	36_amu	37_amu	38_amu	39_amu	40_amu	41_amu	42_amu	43_amu	44_amu	45_amu	46_amu	47_amu	48_amu	49_amu	50_amu	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11
936.618	1748435458.029	05/28/2025_14:30:58.029	1	3	4.595524297e-05	6.826030585e-06	0.01400000043	4.999999912e-15	3.064575503e-13	1.487334968e-13	4.999999912e-15	4.999999912e-15	1.361168529e-13	4.960040625e-14	4.999999912e-15	4.999999912e-15	1.182113896e-13	4.999999912e-15	4.999999912e-15	1.059292899e-13	5.64618274e-12	4.999999912e-15	2.852264648e-12	7.93934959e-13	4.190616604e-12	3.164845122e-12	4.040110746e-10	1.236435677e-13	4.999999912e-15	4.999999912e-15	4.161943143e-14	4.085478429e-14	4.999999912e-15	4.999999912e-15	5.45553186e-12	4.999999912e-15	8.807737525e-12	4.015386114e-14	7.363793277e-13	4.999999912e-15	4.999999912e-15	8.537944386e-14	8.510926339e-12	4.999999912e-15	1.539512116e-12	5.511919046e-13	2.14815854e-09	4.999999912e-15	1.048619741e-13	4.999999912e-15	1.809148838e-11	8.19544763e-14	9.62119246e-14	4.999999912e-15	4.999999912e-15	2.068725508e-14	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
945.637	1748435467.048	05/28/2025_14:31:07.048	1	3	4.596179133e-05	6.852252227e-06	0.01400000043	9.876681992e-15	4.083524968e-13	4.999999912e-15	4.999999912e-15	1.205909558e-13	2.195169908e-14	4.999999912e-15	3.947483209e-14	1.455853125e-13	4.999999912e-15	4.999999912e-15	1.103956675e-13	1.567525271e-14	5.29454822e-12	4.999999912e-15	3.155117877e-12	6.576268393e-13	3.891264481e-12	3.453027144e-12	4.079820648e-10	4.999999912e-15	4.999999912e-15	1.64398768e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	8.310741011e-14	5.186063818e-12	4.999999912e-15	9.028612927e-12	1.344502173e-14	4.490698178e-13	4.999999912e-15	1.011721428e-13	4.999999912e-15	8.526814671e-12	2.686932437e-13	1.631004359e-12	2.4412899e-13	2.174366909e-09	1.053139848e-13	4.999999912e-15	4.999999912e-15	1.889589873e-11	1.609100765e-13	4.999999912e-15	4.999999912e-15	4.922405934e-14	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
954.656	1748435476.067	05/28/2025_14:31:16.067	1	3	4.590831304e-05	6.794708042e-06	0.01400000043	6.314697029e-14	1.08069898e-13	4.999999912e-15	1.446613418e-13	4.999999912e-15	4.999999912e-15	3.587461003e-14	9.268138286e-14	4.999999912e-15	4.999999912e-15	4.340955763e-14	4.999999912e-15	4.999999912e-15	5.505860524e-12	1.588550933e-13	2.707848269e-12	5.813854172e-13	4.192980598e-12	3.369808122e-12	4.043610446e-10	4.999999912e-15	2.128422357e-13	4.999999912e-15	4.999999912e-15	9.006884865e-14	2.923175753e-14	4.999999912e-15	5.079444244e-12	8.396763645e-14	8.948165993e-12	4.999999912e-15	6.681407814e-13	1.804882199e-14	4.999999912e-15	4.999999912e-15	8.687916705e-12	4.999999912e-15	1.262078983e-12	3.468144825e-13	2.163515145e-09	4.999999912e-15	4.999999912e-15	6.947124354e-14	1.887739097e-11	4.999999912e-15	4.999999912e-15	5.6982007e-14	4.999999912e-15	4.999999912e-15	2.523330123e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
963.675	1748435485.086	05/28/2025_14:31:25.086	1	3	4.58315335e-05	6.78950255e-06	0.01400000043	4.999999912e-15	2.399015231e-13	7.142465059e-14	4.999999912e-15	4.999999912e-15	6.655005052e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	9.149658028e-14	4.999999912e-15	4.999999912e-15	5.71294585e-15	5.526500698e-12	4.999999912e-15	2.843518823e-12	8.725021573e-13	4.024226698e-12	3.1620095e-12	4.039804047e-10	9.106650438e-14	4.999999912e-15	4.999999912e-15	4.942518562e-14	5.987533603e-14	4.999999912e-15	4.999999912e-15	5.366067833e-12	4.999999912e-15	8.647543619e-12	6.376226858e-14	6.693135629e-13	4.999999912e-15	1.035397625e-13	6.755365581e-14	8.604596202e-12	4.999999912e-15	1.5188186e-12	4.896697197e-13	2.144660227e-09	4.999999912e-15	7.918260503e-14	4.999999912e-15	1.859658261e-11	1.158696891e-13	9.727922677e-14	4.999999912e-15	4.999999912e-15	5.962045365e-14	1.954564711e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
972.694	1748435494.105	05/28/2025_14:31:34.105	1	3	4.578846711e-05	6.857506378e-06	0.0120000001	9.987585032e-14	4.00158422e-13	4.999999912e-15	4.999999912e-15	1.598049086e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.07681591e-13	4.999999912e-15	4.999999912e-15	5.654594089e-14	4.999999912e-15	5.328696252e-12	4.999999912e-15	3.060916971e-12	5.606224577e-13	3.938618529e-12	3.462403758e-12	4.017273458e-10	4.999999912e-15	4.999999912e-15	6.027356348e-14	4.999999912e-15	4.999999912e-15	5.469804026e-14	4.999999912e-15	4.914321554e-12	4.999999912e-15	8.999901518e-12	4.999999912e-15	5.317730306e-13	4.999999912e-15	4.348322917e-14	4.999999912e-15	8.519131581e-12	1.39940075e-13	1.574605897e-12	1.588172275e-13	2.168112578e-09	2.146781288e-14	4.999999912e-15	4.999999912e-15	1.884678004e-11	1.348424004e-13	4.999999912e-15	4.999999912e-15	8.20340974e-14	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
981.713	1748435503.124	05/28/2025_14:31:43.124	1	3	4.584205817e-05	6.76872105e-06	0.01400000043	4.999999912e-15	4.036490109e-14	1.404838702e-14	6.34795222e-14	4.999999912e-15	4.999999912e-15	7.931405099e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	5.700992521e-15	4.999999912e-15	4.999999912e-15	5.56902224e-12	2.927756507e-14	2.733509599e-12	6.523997922e-13	4.178833061e-12	3.245901594e-12	4.01624789e-10	4.999999912e-15	3.752934649e-14	4.999999912e-15	4.999999912e-15	9.021022861e-14	4.999999912e-15	4.999999912e-15	5.314490167e-12	1.085298979e-13	8.873930236e-12	4.999999912e-15	7.060683418e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	8.675234142e-12	4.999999912e-15	1.469391449e-12	5.256439273e-13	2.155618128e-09	4.999999912e-15	4.999999912e-15	8.680119882e-14	1.871346654e-11	4.999999912e-15	5.352318523e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	7.518813317e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
990.732	1748435512.143	05/28/2025_14:31:52.143	1	3	4.586841533e-05	6.960779501e-06	0.0120000001	4.999999912e-15	3.773066928e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.117517537e-13	4.999999912e-15	4.999999912e-15	5.671319263e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.196211912e-13	5.337592781e-12	4.999999912e-15	2.964579754e-12	8.597501508e-13	3.922871576e-12	3.25509758e-12	4.024907907e-10	4.999999912e-15	4.999999912e-15	4.073527811e-14	1.577279702e-14	4.999999912e-15	4.999999912e-15	1.501273606e-13	5.025251482e-12	4.999999912e-15	8.875623327e-12	5.061198043e-14	4.970374156e-13	4.999999912e-15	1.479767914e-13	4.999999912e-15	8.413698557e-12	4.999999912e-15	1.640660047e-12	1.965636584e-13	2.12851714e-09	6.448708483e-14	4.999999912e-15	4.999999912e-15	1.892781244e-11	1.532337625e-13	4.999999912e-15	4.999999912e-15	2.077485861e-14	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
999.751	1748435521.162	05/28/2025_14:32:01.162	1	3	4.588848606e-05	6.737660442e-06	0.0120000001	1.699484195e-13	1.455434894e-13	4.999999912e-15	2.621678374e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.508959787e-13	4.999999912e-15	4.999999912e-15	8.066013542e-14	9.050493509e-14	4.999999912e-15	5.368262692e-12	1.602310407e-13	2.762191734e-12	6.661554988e-13	4.030292593e-12	3.507800821e-12	4.05048689e-10	4.999999912e-15	1.89749529e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.077094617e-13	4.999999912e-15	5.225147138e-12	2.486590578e-13	8.841425855e-12	4.999999912e-15	6.656615905e-13	1.154833607e-13	4.999999912e-15	4.999999912e-15	8.7078348e-12	4.999999912e-15	1.418311649e-12	2.147597963e-13	2.14939333e-09	4.999999912e-15	4.999999912e-15	1.390280577e-13	1.859219896e-11	4.999999912e-15	2.15912764e-14	8.524800467e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1008.77	1748435530.181	05/28/2025_14:32:10.181	1	3	4.577934669e-05	6.852252227e-06	0.01400000043	4.999999912e-15	3.471470073e-13	1.69143955e-13	4.999999912e-15	4.999999912e-15	1.363279064e-13	2.172668648e-14	4.999999912e-15	4.999999912e-15	1.892636574e-13	4.999999912e-15	4.999999912e-15	1.992659239e-14	5.746627132e-12	4.999999912e-15	2.779722849e-12	8.699891935e-13	4.192134487e-12	3.253579914e-12	4.051212976e-10	1.110468325e-13	4.999999912e-15	4.999999912e-15	9.290242458e-14	4.999999912e-15	4.999999912e-15	2.701549244e-14	5.283347111e-12	4.999999912e-15	8.809796642e-12	1.181675742e-13	6.713406957e-13	4.999999912e-15	4.999999912e-15	9.19147435e-14	8.486383471e-12	4.999999912e-15	1.629409498e-12	4.202821359e-13	2.134070032e-09	4.999999912e-15	1.399281082e-13	4.999999912e-15	1.86254831e-11	1.822225774e-13	1.731265007e-13	4.999999912e-15	4.999999912e-15	1.425725179e-13	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1017.789	1748435539.200	05/28/2025_14:32:19.200	1	3	4.566959979e-05	6.799924449e-06	0.0120000001	1.798947547e-13	3.900448215e-13	4.999999912e-15	4.999999912e-15	1.729333365e-13	4.999999912e-15	4.999999912e-15	7.408697679e-14	8.977811983e-14	4.999999912e-15	4.999999912e-15	1.832719631e-13	4.999999912e-15	5.318502583e-12	1.267359834e-13	2.997787999e-12	6.170488382e-13	4.060390479e-12	3.550626806e-12	3.997850107e-10	4.999999912e-15	1.442869126e-14	1.823161576e-13	4.999999912e-15	4.999999912e-15	1.108696061e-13	1.900064985e-14	5.196414479e-12	5.826441489e-15	8.980055415e-12	4.999999912e-15	5.336707096e-13	9.802992836e-14	4.999999912e-15	4.999999912e-15	8.363958831e-12	2.0670515e-13	1.491117993e-12	1.764060632e-13	2.137288346e-09	1.512524101e-13	4.999999912e-15	4.999999912e-15	1.853680057e-11	1.440838686e-13	4.999999912e-15	4.999999912e-15	9.635724835e-14	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1026.808	1748435548.219	05/28/2025_14:32:28.219	1	3	4.568991062e-05	6.912925983e-06	0.00800000038	4.999999912e-15	1.73468973e-13	8.733485669e-14	1.836164548e-13	4.999999912e-15	4.999999912e-15	6.640269389e-14	2.109744264e-14	4.999999912e-15	1.470568459e-13	1.18956128e-13	4.999999912e-15	4.999999912e-15	5.593450616e-12	9.179527798e-14	2.870309242e-12	7.330300646e-13	4.341534944e-12	3.423944288e-12	4.033006151e-10	7.749004346e-14	1.164550905e-13	4.999999912e-15	4.999999912e-15	1.181436947e-13	4.999999912e-15	4.999999912e-15	5.26118038e-12	1.645003307e-13	8.767031372e-12	4.999999912e-15	7.173388944e-13	4.999999912e-15	4.999999912e-15	4.41961192e-14	8.799528814e-12	4.999999912e-15	1.350847494e-12	5.195187813e-13	2.109408648e-09	4.999999912e-15	4.999999912e-15	1.550059587e-13	1.870058622e-11	4.999999912e-15	1.217757584e-13	1.191154109e-13	4.999999912e-15	5.518789635e-14	3.753732893e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1035.827	1748435557.238	05/28/2025_14:32:37.238	1	3	4.574916238e-05	6.76352829e-06	0.01400000043	4.999999912e-15	4.391792377e-13	1.845045655e-13	4.999999912e-15	4.999999912e-15	1.283190405e-13	4.999999912e-15	4.999999912e-15	4.87640798e-14	1.768899426e-13	4.999999912e-15	4.999999912e-15	1.088524412e-13	5.57444195e-12	4.999999912e-15	2.858214316e-12	9.198227032e-13	3.970502312e-12	3.236299683e-12	3.99216743e-10	7.187866703e-14	4.999999912e-15	4.999999912e-15	1.210867886e-13	4.999999912e-15	4.999999912e-15	7.579747512e-14	5.375092732e-12	4.999999912e-15	8.744088786e-12	1.717604737e-13	6.929618554e-13	4.999999912e-15	4.999999912e-15	2.627214039e-13	8.64657998e-12	4.999999912e-15	1.700557338e-12	3.947342399e-13	2.136965049e-09	4.999999912e-15	9.311351196e-14	4.999999912e-15	1.857456203e-11	1.723180246e-13	1.832142023e-13	4.999999912e-15	4.999999912e-15	1.536957139e-13	2.359450932e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1044.846	1748435566.257	05/28/2025_14:32:46.257	1	3	4.576380525e-05	6.870664947e-06	0.01400000043	4.999999912e-15	4.879353215e-13	4.999999912e-15	4.999999912e-15	1.728855232e-13	3.387937988e-14	4.999999912e-15	5.272469744e-14	1.602210931e-13	4.999999912e-15	4.999999912e-15	1.272935479e-13	5.449293631e-14	5.267319567e-12	1.159315699e-14	3.007059662e-12	7.978396589e-13	3.923343855e-12	3.463536966e-12	4.010808075e-10	4.999999912e-15	4.999999912e-15	1.801178022e-13	4.999999912e-15	4.999999912e-15	6.177300831e-14	1.775530677e-13	5.047595588e-12	4.999999912e-15	9.034838849e-12	1.380304562e-13	4.395715291e-13	4.999999912e-15	1.872863572e-13	4.020363279e-14	8.481457724e-12	4.5428708e-14	1.670347888e-12	2.319384376e-13	2.155143841e-09	1.544065982e-13	6.650424975e-14	4.999999912e-15	1.876745287e-11	2.598798997e-13	4.999999912e-15	4.999999912e-15	9.536961471e-14	4.303919417e-14	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1053.865	1748435575.276	05/28/2025_14:32:55.276	1	3	4.573138722e-05	6.84962788e-06	0.01400000043	1.977743192e-13	2.733945882e-13	4.999999912e-15	1.447270716e-13	4.570549465e-14	4.999999912e-15	4.999999912e-15	1.506371525e-13	4.999999912e-15	4.999999912e-15	1.082152624e-13	8.490948287e-14	4.999999912e-15	5.656035969e-12	1.606571863e-13	2.904842165e-12	6.350399807e-13	4.156088234e-12	3.637499807e-12	3.988490649e-10	4.999999912e-15	1.511628279e-13	1.336736914e-14	4.999999912e-15	5.322663561e-15	1.286376469e-13	4.999999912e-15	4.970276361e-12	1.059213074e-13	8.992310369e-12	4.999999912e-15	6.569279083e-13	1.807132054e-13	4.999999912e-15	4.999999912e-15	8.558214901e-12	1.433889222e-13	1.325753851e-12	3.519619221e-13	2.158827561e-09	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.910995494e-11	4.999999912e-15	4.999999912e-15	1.577260322e-13	7.928615989e-14	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1062.884	1748435584.295	05/28/2025_14:33:04.295	1	3	4.567093129e-05	6.891759313e-06	0.00800000038	4.999999912e-15	2.388461607e-13	1.22142151e-13	1.21807634e-13	4.999999912e-15	4.999999912e-15	1.300275669e-13	4.999999912e-15	4.999999912e-15	1.177932399e-13	1.792197575e-13	4.999999912e-15	4.999999912e-15	5.583462512e-12	4.999999912e-15	2.670083989e-12	8.082361278e-13	4.159326529e-12	3.247247523e-12	3.993206321e-10	1.270008404e-13	4.999999912e-15	4.999999912e-15	9.341038685e-15	9.230505629e-14	4.999999912e-15	4.999999912e-15	5.215907133e-12	4.999999912e-15	8.532826355e-12	4.999999912e-15	8.011153589e-13	7.263136761e-14	4.999999912e-15	9.681326379e-14	8.648846396e-12	4.999999912e-15	1.509161069e-12	9.160829647e-13	2.143678124e-09	4.999999912e-15	5.142839822e-14	1.027392825e-13	1.85060977e-11	4.999999912e-15	1.3808819e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.900522383e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1071.903	1748435593.314	05/28/2025_14:33:13.314	1	3	4.555359192e-05	6.709306035e-06	0.01000000071	4.999999912e-15	4.488747156e-13	6.763528268e-14	4.999999912e-15	4.955461226e-14	2.420062848e-13	4.999999912e-15	4.999999912e-15	1.518418637e-13	1.198860618e-13	4.999999912e-15	3.843539392e-14	1.940566441e-13	5.4141947e-12	4.999999912e-15	2.977572832e-12	9.022774932e-13	3.985263942e-12	3.390911033e-12	3.997264741e-10	3.045440554e-14	4.999999912e-15	1.480345658e-13	1.693490319e-13	4.999999912e-15	4.999999912e-15	1.849287054e-13	5.005205018e-12	4.999999912e-15	8.925652752e-12	2.590673986e-13	6.024888704e-13	4.999999912e-15	1.341912828e-13	3.266869197e-14	8.418852421e-12	4.999999912e-15	1.740472241e-12	3.880057625e-13	2.127931165e-09	9.298009411e-14	2.088875812e-13	4.999999912e-15	1.856889816e-11	3.461732853e-13	1.83793749e-14	4.999999912e-15	6.304741343e-14	2.181589192e-13	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1080.922	1748435602.333	05/28/2025_14:33:22.333	1	3	4.555922351e-05	6.794708042e-06	0.0120000001	1.150194035e-13	3.505779651e-13	4.999999912e-15	1.26855476e-13	2.104407821e-13	4.999999912e-15	4.999999912e-15	1.682418988e-13	7.100449514e-14	4.999999912e-15	4.999999912e-15	2.273266888e-13	4.999999912e-15	5.44555373e-12	1.714438595e-13	2.955501512e-12	5.981956467e-13	4.149145437e-12	3.582558729e-12	3.981474872e-10	4.999999912e-15	8.242638885e-14	1.200692649e-13	4.999999912e-15	4.999999912e-15	1.737856007e-13	4.999999912e-15	4.895693659e-12	1.316663656e-13	8.86396425e-12	4.999999912e-15	5.473148519e-13	1.897635017e-13	3.438116558e-14	4.999999912e-15	8.552737511e-12	2.281709706e-13	1.481934367e-12	2.65973143e-13	2.127128251e-09	1.34422272e-13	4.999999912e-15	2.544438523e-14	1.892064456e-11	1.426103566e-13	4.999999912e-15	2.69621131e-13	1.282891978e-13	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1089.941	1748435611.352	05/28/2025_14:33:31.352	1	3	4.564481787e-05	6.773910627e-06	0.0120000001	4.999999912e-15	1.866710454e-13	1.034202902e-13	1.147147427e-13	4.999999912e-15	4.999999912e-15	1.631741617e-13	4.999999912e-15	4.999999912e-15	6.107806182e-14	1.711073503e-13	4.999999912e-15	4.999999912e-15	5.551279488e-12	4.999999912e-15	2.763350746e-12	7.617640243e-13	4.19670982e-12	3.19408497e-12	3.976238783e-10	1.282394059e-13	1.327795025e-13	4.999999912e-15	4.999999912e-15	1.447270851e-13	4.999999912e-15	4.999999912e-15	5.13309794e-12	2.027923185e-13	8.569526165e-12	4.999999912e-15	7.193420664e-13	4.999999912e-15	4.999999912e-15	2.483705922e-14	8.715494472e-12	4.999999912e-15	1.437105209e-12	5.844938249e-13	2.134249222e-09	4.999999912e-15	4.999999912e-15	1.816530867e-13	1.819824152e-11	4.999999912e-15	1.487414521e-13	1.006803216e-13	4.999999912e-15	4.181855871e-14	1.502388979e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1098.96	1748435620.371	05/28/2025_14:33:40.371	1	3	4.567300493e-05	6.873290204e-06	0.0120000001	1.73240125e-14	4.629529182e-13	1.568399273e-13	4.999999912e-15	5.039492315e-14	2.00615864e-13	4.999999912e-15	4.999999912e-15	9.68471451e-14	1.526981124e-13	4.999999912e-15	4.999999912e-15	1.892258458e-13	5.592417154e-12	4.999999912e-15	2.981838084e-12	8.611421038e-13	3.843737394e-12	3.274251313e-12	3.994836406e-10	4.999999912e-15	4.999999912e-15	4.832400213e-14	1.972546204e-13	4.999999912e-15	4.999999912e-15	1.110886421e-13	5.059396044e-12	4.999999912e-15	8.833669907e-12	1.783933515e-13	5.746708448e-13	4.999999912e-15	1.24724829e-13	2.403137368e-13	8.300201672e-12	4.999999912e-15	1.765319119e-12	4.838214248e-13	2.123633713e-09	7.483170848e-14	1.64709392e-13	4.999999912e-15	1.842953741e-11	3.008640971e-13	9.230704851e-14	4.999999912e-15	4.276439635e-14	3.269416801e-13	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1107.979	1748435629.390	05/28/2025_14:33:49.390	1	3	4.556062413e-05	6.810354535e-06	0.0120000001	1.888395446e-13	3.3761088e-13	4.999999912e-15	1.167876424e-13	1.902413909e-13	4.999999912e-15	4.999999912e-15	1.477876523e-13	5.019979048e-14	4.999999912e-15	6.99212552e-14	1.753945296e-13	4.999999912e-15	5.376400714e-12	1.533631891e-13	2.988604373e-12	6.9168949e-13	4.117125477e-12	3.77188775e-12	4.008176568e-10	4.999999912e-15	1.243544384e-13	1.989392402e-13	4.999999912e-15	4.999999912e-15	7.066997812e-14	4.483133632e-14	4.946192327e-12	8.379638671e-14	8.965072608e-12	4.999999912e-15	4.994288945e-13	8.210778249e-14	3.269258846e-14	4.999999912e-15	8.550363542e-12	1.425944324e-13	1.60389551e-12	3.50036379e-13	2.119666442e-09	1.37114468e-13	4.999999912e-15	4.999999912e-15	1.881321141e-11	2.152197826e-13	4.999999912e-15	6.420235979e-14	9.399165474e-14	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1116.998	1748435638.409	05/28/2025_14:33:58.409	1	3	4.548729339e-05	6.833889984e-06	0.01400000043	4.999999912e-15	2.23670732e-13	9.707414993e-14	1.390499857e-13	4.999999912e-15	4.999999912e-15	9.933621579e-14	4.999999912e-15	4.999999912e-15	4.316663536e-14	1.351630261e-13	4.999999912e-15	4.999999912e-15	5.634699304e-12	1.048958284e-13	2.70435562e-12	8.716120816e-13	4.071031273e-12	3.334454891e-12	3.997727982e-10	3.631668669e-14	9.031977369e-14	4.999999912e-15	4.999999912e-15	2.142879109e-13	4.999999912e-15	4.999999912e-15	5.262636247e-12	7.813323285e-14	8.46382426e-12	1.51933655e-14	8.058525635e-13	4.999999912e-15	4.999999912e-15	1.192329249e-13	8.85627769e-12	4.999999912e-15	1.398484627e-12	5.207354188e-13	2.118028641e-09	4.999999912e-15	4.999999912e-15	7.066200923e-14	1.83494938e-11	4.999999912e-15	1.317221343e-13	1.992460016e-14	4.999999912e-15	4.999999912e-15	1.187231601e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1126.017	1748435647.428	05/28/2025_14:34:07.428	1	3	4.546337732e-05	6.732499514e-06	0.01400000043	4.999999912e-15	5.317471723e-13	1.539167692e-13	4.999999912e-15	6.649230998e-14	1.99906999e-13	4.999999912e-15	4.999999912e-15	1.43450681e-13	8.21834598e-14	4.999999912e-15	4.999999912e-15	2.470282551e-13	5.412048414e-12	4.999999912e-15	2.975505909e-12	9.133370059e-13	3.727837483e-12	3.374618944e-12	3.952830285e-10	4.999999912e-15	4.999999912e-15	9.432221443e-14	1.313756639e-13	4.999999912e-15	4.999999912e-15	7.590699987e-14	5.124860605e-12	4.999999912e-15	8.696742111e-12	2.105164594e-13	5.97697781e-13	4.999999912e-15	1.365848081e-13	2.182903245e-13	8.571675487e-12	1.89648007e-13	1.720515765e-12	3.761896393e-13	2.126532506e-09	9.054677852e-14	1.454738158e-13	4.999999912e-15	1.831054752e-11	3.070847613e-13	1.04358186e-13	4.999999912e-15	9.373280147e-14	1.71694771e-13	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1135.036	1748435656.447	05/28/2025_14:34:16.447	1	3	4.553387407e-05	6.826030585e-06	0.0120000001	2.041324331e-13	3.914546638e-13	4.999999912e-15	1.345019202e-13	1.699464408e-13	4.999999912e-15	4.999999912e-15	1.436458103e-13	7.326658811e-14	4.999999912e-15	4.999999912e-15	1.466725504e-13	4.999999912e-15	5.348523274e-12	1.302645193e-13	3.016306606e-12	5.288518646e-13	3.951691405e-12	3.583673722e-12	3.957958128e-10	4.999999912e-15	2.117789044e-13	1.738811596e-13	4.999999912e-15	4.999999912e-15	6.627326726e-14	9.184109907e-14	4.892284494e-12	1.511648201e-13	8.931285399e-12	4.999999912e-15	4.849644449e-13	1.64339042e-13	6.778663731e-14	1.095872389e-13	8.676960192e-12	1.875969947e-13	1.487207384e-12	3.02007063e-13	2.133459853e-09	1.263457112e-13	4.999999912e-15	4.999999912e-15	1.863488877e-11	2.085451088e-13	4.999999912e-15	6.337398867e-14	1.219171384e-13	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1144.055	1748435665.466	05/28/2025_14:34:25.466	1	3	4.558061482e-05	6.831264272e-06	0.01400000043	3.218084165e-14	3.484117563e-14	1.022096226e-13	1.443447683e-13	4.999999912e-15	4.999999912e-15	5.18704681e-14	4.999999912e-15	4.999999912e-15	1.148762346e-14	1.237630603e-13	4.999999912e-15	4.999999912e-15	5.519976837e-12	4.921013412e-14	2.632564305e-12	7.06470635e-13	4.034318452e-12	3.321334744e-12	3.959174655e-10	7.289820332e-14	6.646246054e-14	4.999999912e-15	1.733398039e-14	1.361248354e-13	4.999999912e-15	4.999999912e-15	5.076052859e-12	1.563083023e-13	8.641753112e-12	4.999999912e-15	7.619391771e-13	4.999999912e-15	4.999999912e-15	6.208167389e-14	8.696187e-12	4.999999912e-15	1.427993249e-12	5.019757938e-13	2.118422771e-09	4.999999912e-15	3.171546142e-13	1.408241877e-13	1.839947292e-11	4.999999912e-15	1.486140177e-13	4.113357333e-14	4.999999912e-15	4.999999912e-15	5.85929688e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
