PV MassSpec-24.10.00
EXPORTED RUN DATA
Run Path and Name: C:\Pfeiffer Vacuum\data\005-16-2025\5%methaneinar.isi
05/16/2025 11:22:37
SensorID:  RGA PrismaPro A 200 47505932
72 Bins
284 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	Analog_1	1_amu	2_amu	3_amu	4_amu	5_amu	6_amu	7_amu	8_amu	9_amu	10_amu	11_amu	12_amu	13_amu	14_amu	15_amu	16_amu	17_amu	18_amu	19_amu	20_amu	21_amu	22_amu	23_amu	24_amu	25_amu	26_amu	27_amu	28_amu	29_amu	30_amu	31_amu	32_amu	33_amu	34_amu	35_amu	36_amu	37_amu	38_amu	39_amu	40_amu	41_amu	42_amu	43_amu	44_amu	45_amu	46_amu	47_amu	48_amu	49_amu	50_amu	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11
476.455	1747387834.185	05/16/2025_11:30:34.185	1	3	3.929513332e-05	6.907622719e-06	0.0120000001	1.690045131e-13	1.07119669e-11	4.999999912e-15	9.247627214e-14	1.387213911e-13	4.999999912e-15	4.999999912e-15	1.530584741e-13	8.374656085e-14	4.999999912e-15	4.999999912e-15	7.886665279e-12	2.261862746e-11	4.804373913e-11	2.496351181e-10	3.024390183e-10	4.075258794e-12	5.884298257e-12	3.962856085e-12	6.963556953e-10	4.999999912e-15	1.021936374e-13	1.197804876e-13	4.999999912e-15	4.999999912e-15	1.338626746e-13	4.999999912e-15	2.249169601e-11	1.885029947e-13	2.002753161e-13	4.999999912e-15	1.345570573e-12	1.45396065e-13	5.518386448e-14	4.999999912e-15	1.537240127e-11	2.226890005e-13	2.64124638e-12	5.838884064e-13	3.81419385e-09	1.044079035e-13	4.999999912e-15	4.999999912e-15	2.439875287e-13	4.999999912e-15	4.999999912e-15	2.290946296e-14	1.46144815e-13	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
485.474	1747387843.204	05/16/2025_11:30:43.204	1	3	3.931122046e-05	6.899686468e-06	0.0120000001	4.885961156e-14	1.043573821e-11	4.999999912e-15	1.35200797e-13	4.999999912e-15	4.999999912e-15	1.503025948e-13	2.727095622e-13	4.999999912e-15	4.999999912e-15	9.908725587e-14	7.551750891e-12	2.292181028e-11	4.853448199e-11	2.520628151e-10	3.029764495e-10	4.207144182e-12	6.007310534e-12	3.738034188e-12	7.037330718e-10	5.153586976e-14	2.224040179e-14	4.999999912e-15	4.999999912e-15	3.115630854e-13	4.999999912e-15	4.999999912e-15	2.298814264e-11	3.003164395e-13	2.676454707e-14	4.999999912e-15	1.52803421e-12	4.999999912e-15	4.999999912e-15	3.383751612e-14	1.5563403e-11	4.999999912e-15	2.566215469e-12	7.035235025e-13	3.791920555e-09	4.999999912e-15	3.146853709e-13	1.222655603e-13	4.999999912e-15	4.999999912e-15	9.85297049e-14	9.556670234e-14	4.999999912e-15	4.999999912e-15	3.039662435e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
494.493	1747387852.223	05/16/2025_11:30:52.223	1	3	3.934811321e-05	6.839129583e-06	0.01400000043	4.999999912e-15	1.076283593e-11	2.339894229e-13	4.999999912e-15	4.999999912e-15	1.673697124e-13	4.999999912e-15	4.999999912e-15	7.435377184e-14	8.765540106e-14	4.999999912e-15	7.42946156e-12	2.283246335e-11	4.838021303e-11	2.510190666e-10	3.022154471e-10	4.381091843e-12	5.727886915e-12	3.721648423e-12	7.026372262e-10	4.999999912e-15	4.999999912e-15	3.718879859e-14	1.582576436e-13	4.999999912e-15	4.999999912e-15	1.882859239e-13	2.317083504e-11	1.657525571e-14	1.480783405e-13	2.19986857e-13	1.447290421e-12	4.999999912e-15	4.999999912e-15	1.615074041e-13	1.521098698e-11	4.999999912e-15	2.822887757e-12	6.068815155e-13	3.770862733e-09	3.402910549e-13	5.13666258e-14	4.999999912e-15	4.999999912e-15	1.389503746e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.103239543e-13	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
503.512	1747387861.242	05/16/2025_11:31:01.242	1	3	3.9261653e-05	6.982158084e-06	0.0120000001	1.028368065e-13	1.068879273e-11	2.423763772e-14	7.868677227e-14	1.915037952e-13	4.999999912e-15	4.999999912e-15	7.5452936e-14	4.999999912e-15	4.999999912e-15	1.280541835e-13	7.451254024e-12	2.284168514e-11	4.824598707e-11	2.519655318e-10	3.029605733e-10	4.156397448e-12	5.979471258e-12	4.08598589e-12	7.056070728e-10	2.232206932e-13	3.158142015e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	2.015079184e-13	2.69776199e-14	2.233862748e-11	2.060958012e-13	3.07156427e-13	4.999999912e-15	1.294313615e-12	1.727859392e-13	6.224689275e-14	4.999999912e-15	1.53749409e-11	2.814770986e-13	2.723005415e-12	5.658773688e-13	3.821268635e-09	1.199298229e-13	4.999999912e-15	4.999999912e-15	2.527550922e-13	4.999999912e-15	4.999999912e-15	3.333374158e-14	7.258553296e-14	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
512.531	1747387870.261	05/16/2025_11:31:10.261	1	3	3.912662214e-05	6.883841252e-06	0.01400000043	2.411617997e-14	1.055000098e-11	2.577153443e-13	1.758345531e-13	4.999999912e-15	4.999999912e-15	1.313098935e-13	4.971588056e-14	4.999999912e-15	8.299386704e-14	6.876826718e-14	7.361955663e-12	2.262894386e-11	4.782486213e-11	2.476672478e-10	2.981314084e-10	4.217256318e-12	6.082098367e-12	3.805972464e-12	6.979673506e-10	8.293014306e-14	9.855758923e-14	4.999999912e-15	4.999999912e-15	1.872723439e-13	4.999999912e-15	4.636916935e-13	2.250016493e-11	3.275848288e-13	4.999999912e-15	4.999999912e-15	1.491948492e-12	1.003394552e-14	4.999999912e-15	2.38294356e-14	1.564456203e-11	4.999999912e-15	2.767345164e-12	8.137877308e-13	3.785923575e-09	4.999999912e-15	4.999999912e-15	1.354995218e-13	1.173232518e-13	4.999999912e-15	8.914289256e-14	4.573333493e-14	4.999999912e-15	4.999999912e-15	1.010904752e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
521.55	1747387879.280	05/16/2025_11:31:19.280	1	3	3.905007179e-05	6.894400485e-06	0.01400000043	4.999999912e-15	1.065464557e-11	2.24005249e-13	4.999999912e-15	1.017533226e-14	1.718022426e-13	3.639629424e-14	4.999999912e-15	5.570359712e-14	1.559040169e-13	4.999999912e-15	7.569299354e-12	2.245480885e-11	4.694991965e-11	2.456350956e-10	2.958832346e-10	4.334132879e-12	5.813769605e-12	3.786901782e-12	6.923834839e-10	1.153300003e-13	4.999999912e-15	4.999999912e-15	1.880509637e-13	4.010800616e-14	4.999999912e-15	1.360869425e-13	2.28939246e-11	8.56203468e-14	1.022832467e-13	2.02611067e-13	1.444060691e-12	4.999999912e-15	7.373647455e-14	1.827302957e-13	1.496737109e-11	4.999999912e-15	2.916433154e-12	7.602924909e-13	3.72391451e-09	1.872980259e-14	1.813284494e-13	4.999999912e-15	5.619324992e-15	9.720155047e-14	7.086904441e-14	4.999999912e-15	4.999999912e-15	1.469194232e-13	1.113113779e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
530.569	1747387888.299	05/16/2025_11:31:28.299	1	3	3.905068661e-05	6.818188467e-06	0.01400000043	1.880868237e-13	1.060859386e-11	4.999999912e-15	2.685497766e-13	2.615724206e-13	4.165721587e-14	4.999999912e-15	4.999999912e-15	2.205842388e-13	4.999999912e-15	9.940365317e-15	7.699898878e-12	2.302101912e-11	4.76047847e-11	2.458278858e-10	2.975208135e-10	4.02665401e-12	5.78696379e-12	4.006439278e-12	6.898834282e-10	4.999999912e-15	4.999999912e-15	1.64175707e-13	4.999999912e-15	4.999999912e-15	1.294480473e-13	2.387126954e-13	2.207561564e-11	1.541715974e-13	3.240184542e-13	3.428157145e-14	1.154821573e-12	1.247327437e-13	1.612445529e-13	4.999999912e-15	1.509703126e-11	1.729850529e-13	2.75925463e-12	5.618231574e-13	3.736842391e-09	1.715354069e-13	4.999999912e-15	4.999999912e-15	2.529701437e-13	1.171500099e-13	4.999999912e-15	2.57589631e-14	1.760277037e-13	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
539.588	1747387897.318	05/16/2025_11:31:37.318	1	3	3.907056089e-05	6.966115961e-06	0.01400000043	1.720770472e-13	1.032277562e-11	5.508629306e-14	1.706911386e-13	4.999999912e-15	4.999999912e-15	7.493521591e-14	1.380025244e-13	4.999999912e-15	4.999999912e-15	2.124121056e-13	7.498335286e-12	2.216123986e-11	4.760294242e-11	2.483012684e-10	2.969212931e-10	3.950906876e-12	5.859047188e-12	3.839077493e-12	6.918236539e-10	4.999999912e-15	2.516638699e-13	4.999999912e-15	4.999999912e-15	1.469074564e-13	5.355699879e-14	4.999999912e-15	2.200727274e-11	3.109238669e-13	1.840405405e-13	4.999999912e-15	1.382255963e-12	1.446135285e-13	4.999999912e-15	4.999999912e-15	1.534221014e-11	2.894498606e-14	2.563154983e-12	7.212994308e-13	3.755530553e-09	4.999999912e-15	4.999999912e-15	9.234682517e-14	2.698401398e-13	4.999999912e-15	4.999999912e-15	2.271474431e-13	4.999999912e-15	4.999999912e-15	1.076875134e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
548.607	1747387906.337	05/16/2025_11:31:46.337	1	3	3.90782443e-05	6.868032415e-06	0.01400000043	4.999999912e-15	1.065957825e-11	2.450289863e-13	9.214771144e-14	4.999999912e-15	1.614596044e-13	7.996117061e-14	4.999999912e-15	2.431728931e-14	2.019380214e-13	2.678645134e-14	7.376684333e-12	2.26232505e-11	4.717846946e-11	2.468487081e-10	2.976044688e-10	4.242021231e-12	5.825394854e-12	3.72671425e-12	6.917672546e-10	1.553105924e-13	4.999999912e-15	4.999999912e-15	1.199935333e-13	1.088902595e-13	4.999999912e-15	4.999999912e-15	2.277820293e-11	1.107699951e-13	4.822837889e-14	1.198501612e-13	1.476139957e-12	4.999999912e-15	4.999999912e-15	2.035788259e-13	1.51915841e-11	4.999999912e-15	2.832572935e-12	9.124370096e-13	3.764270673e-09	4.999999912e-15	1.34633312e-13	4.832397164e-14	4.999999912e-15	4.999999912e-15	2.072268138e-13	4.999999912e-15	4.999999912e-15	8.604647214e-14	1.001446105e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
557.626	1747387915.356	05/16/2025_11:31:55.356	1	3	3.898979412e-05	6.786908671e-06	0.01400000043	1.438668114e-13	1.097341228e-11	1.046627859e-13	4.999999912e-15	2.237722675e-13	1.304217829e-13	4.999999912e-15	3.012579742e-14	2.350348377e-13	4.999999912e-15	4.999999912e-15	7.506318483e-12	2.275239198e-11	4.748709759e-11	2.463299009e-10	2.956362655e-10	4.217371678e-12	5.621563111e-12	4.001837056e-12	6.964819277e-10	4.999999912e-15	4.999999912e-15	1.545081202e-13	9.312939553e-14	4.999999912e-15	3.788376541e-14	3.464340902e-13	2.224885727e-11	1.44535859e-13	3.158164377e-13	1.521026821e-13	1.243458678e-12	4.999999912e-15	4.024141724e-14	1.209291151e-14	1.497725381e-11	1.334644472e-13	2.846059759e-12	6.06461333e-13	3.720765029e-09	2.346047347e-13	1.438685292e-14	4.999999912e-15	2.234377098e-13	1.732897137e-13	4.999999912e-15	4.999999912e-15	2.393200384e-13	8.913093245e-14	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
566.645	1747387924.375	05/16/2025_11:32:04.375	1	3	3.889672007e-05	6.910277534e-06	0.01400000043	2.76723902e-13	1.018211557e-11	1.181078076e-13	2.131468559e-13	3.605180932e-14	8.556259949e-14	3.175067089e-14	1.869896111e-13	4.999999912e-15	4.999999912e-15	2.592326581e-13	7.458192917e-12	2.242220645e-11	4.71687342e-11	2.441538915e-10	2.954421985e-10	4.002745618e-12	5.746932877e-12	3.894627676e-12	6.909154915e-10	4.999999912e-15	1.554957877e-13	4.999999912e-15	4.999999912e-15	1.081674152e-13	1.64990119e-13	4.999999912e-15	2.209200878e-11	3.38038923e-13	1.357742857e-13	4.999999912e-15	1.397279861e-12	1.597650506e-13	4.999999912e-15	4.999999912e-15	1.532688733e-11	3.727842145e-14	2.560528612e-12	7.430461411e-13	3.761420952e-09	4.999999912e-15	4.999999912e-15	9.873679429e-14	2.128441737e-13	4.999999912e-15	4.999999912e-15	1.857470612e-13	4.999999912e-15	4.999999912e-15	7.428406441e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
575.664	1747387933.394	05/16/2025_11:32:13.394	1	3	3.884548278e-05	6.918217878e-06	0.01400000043	4.999999912e-15	1.050312094e-11	2.392702464e-13	5.352485897e-15	2.612535229e-14	1.816828887e-13	1.475606069e-13	4.999999912e-15	5.252154844e-14	1.64701396e-13	4.999999912e-15	7.254461355e-12	2.233801338e-11	4.712798554e-11	2.455913806e-10	2.948289668e-10	4.172590225e-12	5.598223708e-12	3.627047447e-12	6.843425271e-10	2.016911079e-13	4.999999912e-15	4.999999912e-15	1.775410466e-13	2.904056187e-14	4.999999912e-15	3.539668355e-14	2.201415612e-11	1.964180297e-14	4.254929403e-14	1.397229771e-13	1.38230356e-12	4.999999912e-15	4.999999912e-15	1.655138429e-13	1.517269817e-11	4.999999912e-15	2.780553565e-12	8.68621093e-13	3.70676867e-09	4.999999912e-15	1.776685217e-13	7.01083885e-14	4.999999912e-15	4.073326217e-14	1.319968576e-13	4.999999912e-15	4.999999912e-15	1.637934038e-13	5.382781555e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
584.683	1747387942.413	05/16/2025_11:32:22.413	1	3	3.88557819e-05	7.065607861e-06	0.01400000043	1.833037845e-13	1.05911625e-11	5.853915172e-14	4.550830538e-14	2.376413953e-13	7.993329306e-14	4.999999912e-15	7.752784146e-14	2.606285413e-13	4.999999912e-15	4.999999912e-15	7.426423192e-12	2.26542396e-11	4.70233609e-11	2.446249314e-10	2.935639509e-10	4.067702338e-12	5.567951916e-12	3.882880996e-12	6.853462797e-10	4.999999912e-15	4.999999912e-15	4.307940181e-13	7.440554249e-14	4.999999912e-15	4.999999912e-15	2.028819007e-13	2.19950811e-11	4.999999912e-15	2.588443782e-13	9.460492014e-14	1.170588474e-12	1.292210561e-13	1.805000783e-13	7.652424972e-14	1.489705581e-11	1.339363733e-13	2.821824155e-12	6.175426923e-13	3.687599559e-09	1.56413741e-13	3.099598147e-14	4.999999912e-15	7.306740662e-14	1.948053264e-13	4.999999912e-15	4.999999912e-15	1.350196132e-13	6.988138367e-14	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
593.702	1747387951.432	05/16/2025_11:32:31.432	1	3	3.891844244e-05	6.868032415e-06	0.0120000001	2.251999856e-13	1.030751092e-11	8.407512154e-14	1.911254629e-13	1.437493381e-13	4.999999912e-15	1.793329347e-14	1.693490183e-13	4.999999912e-15	4.999999912e-15	1.712128161e-13	7.58287183e-12	2.212542649e-11	4.777597762e-11	2.462772486e-10	2.95386049e-10	3.799852794e-12	5.870703663e-12	4.000333918e-12	6.908946193e-10	4.999999912e-15	7.128322997e-14	2.25211695e-14	4.999999912e-15	1.361623759e-14	1.193603186e-13	4.999999912e-15	2.205542693e-11	2.87661957e-13	1.740484113e-13	4.999999912e-15	1.273624435e-12	1.681383169e-13	4.999999912e-15	4.999999912e-15	1.510336647e-11	8.386802537e-14	2.637050734e-12	6.236280481e-13	3.718712671e-09	5.746759405e-15	4.999999912e-15	5.794545616e-15	2.477888771e-13	4.999999912e-15	4.999999912e-15	8.858332904e-14	1.115545644e-13	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
602.721	1747387960.451	05/16/2025_11:32:40.451	1	3	3.888055653e-05	7.003594419e-06	0.0120000001	4.999999912e-15	1.034536779e-11	3.003184181e-13	8.08811297e-14	4.999999912e-15	4.999999912e-15	1.997356951e-13	4.999999912e-15	4.999999912e-15	1.559756691e-13	9.838833849e-14	7.349695505e-12	2.230545783e-11	4.677477503e-11	2.451136238e-10	2.931138388e-10	3.914813352e-12	5.603421373e-12	3.766694855e-12	6.837209687e-10	1.204833759e-13	1.827578616e-14	4.999999912e-15	4.999999912e-15	9.107639773e-14	4.999999912e-15	4.999999912e-15	2.166752021e-11	2.581514104e-13	4.999999912e-15	4.999999912e-15	1.387070688e-12	4.435338273e-14	4.999999912e-15	8.419458707e-14	1.502888439e-11	4.999999912e-15	2.580857186e-12	8.915485537e-13	3.722184561e-09	4.999999912e-15	5.524958746e-14	1.1059079e-13	4.999999912e-15	4.999999912e-15	9.300393301e-14	5.254145372e-14	4.999999912e-15	4.999999912e-15	1.906874046e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
611.74	1747387969.470	05/16/2025_11:32:49.470	1	3	3.877042036e-05	6.904983366e-06	0.01400000043	3.582678994e-14	1.074363341e-11	1.664696213e-13	4.999999912e-15	3.044241833e-14	1.987440431e-13	4.999999912e-15	4.999999912e-15	1.734788799e-13	8.626153042e-14	4.999999912e-15	7.423909577e-12	2.240481065e-11	4.660465069e-11	2.441358227e-10	2.938945476e-10	4.123748218e-12	5.596822051e-12	3.720509144e-12	6.845852774e-10	8.661198522e-14	4.999999912e-15	8.084527649e-14	1.196988201e-13	4.999999912e-15	4.999999912e-15	1.722204193e-13	2.187250381e-11	5.185249067e-14	1.571823726e-13	1.524352205e-13	1.179401737e-12	4.999999912e-15	1.306746595e-13	1.722204193e-13	1.491329456e-11	4.999999912e-15	2.803349133e-12	7.119166368e-13	3.69915254e-09	3.925176427e-14	1.479588479e-13	4.999999912e-15	4.999999912e-15	1.652111607e-13	1.007260749e-13	4.999999912e-15	5.661558733e-14	1.679670671e-13	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
620.759	1747387978.489	05/16/2025_11:32:58.489	1	3	3.867474879e-05	6.907622719e-06	0.01000000071	2.73838569e-13	1.039293217e-11	4.999999912e-15	8.111609664e-14	2.366577258e-13	4.999999912e-15	4.999999912e-15	1.489465018e-13	3.294343558e-14	4.999999912e-15	1.471938619e-14	7.614912173e-12	2.224111173e-11	4.626092912e-11	2.428742207e-10	2.928594867e-10	3.913232152e-12	5.531779028e-12	3.891869899e-12	6.813517528e-10	4.999999912e-15	1.674251422e-14	6.891363158e-14	4.999999912e-15	4.999999912e-15	1.698786782e-13	4.79496068e-14	2.141846596e-11	2.228622289e-13	3.071962172e-13	4.999999912e-15	1.141503884e-12	1.597152586e-13	7.847170044e-14	4.999999912e-15	1.479845239e-11	2.199310883e-13	2.540343153e-12	4.757368002e-13	3.69327724e-09	9.489564218e-14	4.999999912e-15	4.999999912e-15	2.354947834e-13	4.999999912e-15	4.999999912e-15	7.162175177e-14	1.325703599e-13	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
629.778	1747387987.508	05/16/2025_11:33:07.508	1	3	3.870873479e-05	6.802530606e-06	0.0120000001	6.82166861e-14	1.025106302e-11	1.904802948e-13	1.194001359e-13	4.999999912e-15	4.999999912e-15	1.467202689e-13	4.529326404e-14	4.999999912e-15	3.533692707e-14	1.318574969e-13	7.198820966e-12	2.199830769e-11	4.668642903e-11	2.429839108e-10	2.915879205e-10	4.055157252e-12	5.821695123e-12	3.719446192e-12	6.815634168e-10	4.616942137e-14	7.876242247e-14	4.999999912e-15	4.999999912e-15	1.357922292e-13	4.999999912e-15	4.999999912e-15	2.171864251e-11	2.307674993e-13	4.999999912e-15	4.999999912e-15	1.282999206e-12	4.999999912e-15	4.999999912e-15	5.141042756e-14	1.511111548e-11	4.999999912e-15	2.500251091e-12	8.027541305e-13	3.690537209e-09	4.999999912e-15	4.999999912e-15	1.146529703e-13	7.133898507e-14	4.999999912e-15	7.465245598e-14	1.856216054e-13	4.999999912e-15	4.999999912e-15	1.331478195e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
638.797	1747387996.527	05/16/2025_11:33:16.527	1	3	3.867323539e-05	6.915575341e-06	0.0120000001	4.999999912e-15	1.043791442e-11	1.637575167e-13	4.999999912e-15	3.190400079e-14	1.758644229e-13	4.999999912e-15	4.999999912e-15	1.181177687e-13	1.957770697e-13	4.999999912e-15	7.311438781e-12	2.226535276e-11	4.624906708e-11	2.41248771e-10	2.915894748e-10	4.141697402e-12	5.417779073e-12	3.649600587e-12	6.803583252e-10	5.990913603e-14	4.999999912e-15	4.999999912e-15	1.795761348e-13	4.999999912e-15	4.999999912e-15	1.554579355e-13	2.133015986e-11	9.872653503e-15	7.789424758e-14	1.944229825e-13	1.158322245e-12	4.999999912e-15	8.335826062e-14	1.913166348e-13	1.461059919e-11	4.999999912e-15	2.839458703e-12	7.557363481e-13	3.686663419e-09	1.563935545e-14	2.504173626e-13	4.999999912e-15	2.409823982e-14	1.290458219e-13	3.220667616e-14	4.999999912e-15	4.999999912e-15	1.925592118e-13	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
647.816	1747388005.546	05/16/2025_11:33:25.546	1	3	3.87321561e-05	6.870664947e-06	0.01400000043	2.10386965e-13	1.033905427e-11	4.999999912e-15	5.697999445e-14	1.901079663e-13	4.999999912e-15	4.999999912e-15	9.642295778e-14	8.116191774e-14	4.999999912e-15	2.445069022e-14	7.249058992e-12	2.184819339e-11	4.661122183e-11	2.414403955e-10	2.920773068e-10	3.897921048e-12	5.333669704e-12	3.96963842e-12	6.798773211e-10	4.999999912e-15	5.063745918e-15	1.965596197e-13	4.999999912e-15	4.999999912e-15	9.871688563e-14	1.286654973e-13	2.115509157e-11	8.442756178e-14	2.558037332e-13	4.999999912e-15	1.151776916e-12	3.88833727e-14	1.166701284e-13	4.999999912e-15	1.49086056e-11	1.304018742e-13	2.538556821e-12	5.422748839e-13	3.676181581e-09	2.11071991e-13	4.999999912e-15	4.999999912e-15	2.539717568e-13	2.167885961e-14	4.999999912e-15	4.999999912e-15	1.058057925e-13	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
656.835	1747388014.565	05/16/2025_11:33:34.565	1	3	3.869535794e-05	6.923537512e-06	0.01600000076	2.255501694e-14	1.011428094e-11	1.761053868e-13	1.259892527e-13	4.999999912e-15	4.999999912e-15	1.586140887e-13	5.93854325e-14	4.999999912e-15	4.999999912e-15	2.239912628e-13	7.121267985e-12	2.187704531e-11	4.644882048e-11	2.412084144e-10	2.914357089e-10	3.855626755e-12	5.68550285e-12	3.722211775e-12	6.798184238e-10	2.58684743e-14	1.608283819e-13	4.999999912e-15	4.999999912e-15	1.010745375e-13	2.433919358e-14	4.999999912e-15	2.184120072e-11	3.141079248e-13	3.216088555e-14	4.999999912e-15	1.295976347e-12	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.498171205e-11	4.999999912e-15	2.510105622e-12	7.457661333e-13	3.671831506e-09	4.999999912e-15	4.999999912e-15	1.499799904e-13	5.363466154e-14	4.999999912e-15	4.999999912e-15	1.25463523e-13	4.999999912e-15	4.999999912e-15	9.761770792e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
665.854	1747388023.584	05/16/2025_11:33:43.584	1	3	3.860210927e-05	6.902330369e-06	0.0120000001	4.999999912e-15	1.037579658e-11	3.205496849e-13	4.999999912e-15	4.999999912e-15	1.90782977e-13	6.758326808e-15	4.999999912e-15	2.579480276e-14	1.103836938e-13	4.999999912e-15	7.342144254e-12	2.209178847e-11	4.648282453e-11	2.417597511e-10	2.907110108e-10	4.08963011e-12	5.467775972e-12	3.683539584e-12	6.771559424e-10	1.23382668e-13	4.999999912e-15	4.999999912e-15	1.868482176e-13	2.598596793e-14	4.999999912e-15	9.822901498e-14	2.141119053e-11	4.49905819e-14	4.460825833e-14	1.435183217e-13	1.178641061e-12	4.999999912e-15	4.999999912e-15	1.846339244e-13	1.479179799e-11	4.999999912e-15	2.862836053e-12	8.255022642e-13	3.676041027e-09	4.999999912e-15	1.263297328e-13	4.999999912e-15	4.999999912e-15	8.264936858e-14	1.143502881e-13	4.999999912e-15	4.999999912e-15	1.51196655e-13	2.608154036e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
674.873	1747388032.603	05/16/2025_11:33:52.603	1	3	3.854756142e-05	6.907622719e-06	0.0120000001	9.683711623e-14	1.047054197e-11	6.25874e-14	4.999999912e-15	1.012179029e-13	1.025697268e-14	4.999999912e-15	4.517577041e-14	1.79546265e-13	4.999999912e-15	4.999999912e-15	7.442100755e-12	2.208722615e-11	4.564560535e-11	2.389934084e-10	2.884575356e-10	3.976344861e-12	5.233357584e-12	3.928060568e-12	6.750012771e-10	4.999999912e-15	2.749335454e-14	3.419378225e-13	4.999999912e-15	4.999999912e-15	5.678883606e-14	1.968782396e-13	2.117264523e-11	1.013931371e-13	2.885560443e-13	6.610793998e-14	1.070055503e-12	5.065573476e-14	1.732061218e-13	4.999999912e-15	1.453837571e-11	1.064907711e-13	2.701139659e-12	5.068144797e-13	3.684474725e-09	1.696058658e-13	4.999999912e-15	4.999999912e-15	3.00376179e-13	8.825079068e-14	4.999999912e-15	4.999999912e-15	1.974198528e-13	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
683.892	1747388041.622	05/16/2025_11:34:01.622	1	3	3.849901987e-05	6.897043022e-06	0.01000000071	1.226339587e-13	1.037319883e-11	9.654042431e-14	1.504479186e-13	4.999999912e-15	4.999999912e-15	8.347773969e-14	1.124546148e-13	4.999999912e-15	4.999999912e-15	1.026257258e-13	7.244221716e-12	2.161129956e-11	4.598830691e-11	2.38916581e-10	2.895498008e-10	3.785922097e-12	5.375412788e-12	3.885947987e-12	6.722500334e-10	4.999999912e-15	1.054931289e-13	4.999999912e-15	4.999999912e-15	3.541657527e-14	4.268072983e-14	4.999999912e-15	2.102440444e-11	3.092233501e-13	1.41335904e-13	2.539655498e-14	1.149281842e-12	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.48486657e-11	3.423774935e-14	2.400130442e-12	6.498569044e-13	3.666542625e-09	4.999999912e-15	4.999999912e-15	9.348184932e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	8.50388824e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
