PV MassSpec-24.10.00
EXPORTED RUN DATA
Run Path and Name: C:\Pfeiffer Vacuum\data\005-15-2025\1%oxygeninar.isi
05/15/2025 14:29:43
SensorID:  RGA PrismaPro A 200 47505932
72 Bins
291 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	Analog_1	1_amu	2_amu	3_amu	4_amu	5_amu	6_amu	7_amu	8_amu	9_amu	10_amu	11_amu	12_amu	13_amu	14_amu	15_amu	16_amu	17_amu	18_amu	19_amu	20_amu	21_amu	22_amu	23_amu	24_amu	25_amu	26_amu	27_amu	28_amu	29_amu	30_amu	31_amu	32_amu	33_amu	34_amu	35_amu	36_amu	37_amu	38_amu	39_amu	40_amu	41_amu	42_amu	43_amu	44_amu	45_amu	46_amu	47_amu	48_amu	49_amu	50_amu	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11
622.889	1747312806.747	05/15/2025_14:40:06.747	1	3	3.822751387e-05	6.915575341e-06	0.01600000076	2.991874191e-14	1.553538331e-12	4.999999912e-15	2.581016726e-13	8.102252999e-14	1.24575453e-13	4.999999912e-15	4.999999912e-15	1.343087425e-13	4.999999912e-15	4.999999912e-15	1.76047531e-14	1.237311306e-13	2.931000982e-13	4.999999912e-15	1.253027803e-11	7.073945379e-13	5.257687948e-12	4.95600349e-12	7.671162594e-10	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.997832916e-14	4.999999912e-15	4.999999912e-15	6.278253606e-14	3.16246378e-12	4.999999912e-15	8.344391936e-14	1.260888095e-13	5.435769196e-11	4.999999912e-15	2.205862175e-13	1.285579716e-13	1.678739266e-11	4.999999912e-15	3.347396579e-12	9.827146692e-13	4.314800961e-09	4.999999912e-15	1.906376261e-13	4.999999912e-15	1.161501044e-14	6.174708233e-14	9.725531334e-14	4.999999912e-15	4.999999912e-15	9.902355222e-14	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
631.908	1747312815.766	05/15/2025_14:40:15.766	1	3	3.82738217e-05	6.910277534e-06	0.0120000001	1.767087182e-13	1.476701465e-12	4.999999912e-15	4.131275129e-13	1.628973378e-13	3.861060777e-14	4.999999912e-15	5.310700068e-14	1.795443134e-13	4.999999912e-15	4.999999912e-15	1.085915754e-13	3.166508668e-14	2.134754504e-13	4.999999912e-15	1.227645763e-11	6.876670457e-13	5.234949193e-12	5.136166666e-12	7.559921023e-10	1.263217775e-13	4.999999912e-15	6.71095666e-14	2.816045736e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	3.012555483e-12	4.999999912e-15	1.417739895e-13	2.806487139e-14	5.353188379e-11	4.999999912e-15	3.261969145e-13	6.411470205e-14	1.676906704e-11	4.839169701e-14	3.222195514e-12	7.003315029e-13	4.347570304e-09	1.677400894e-13	7.690246009e-15	4.999999912e-15	1.088942575e-13	9.90335201e-14	4.999999912e-15	1.990864884e-14	5.718511873e-14	3.703352729e-14	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
640.927	1747312824.785	05/15/2025_14:40:24.785	1	3	3.827017281e-05	6.904983366e-06	0.0120000001	2.484201267e-13	1.240324575e-12	4.999999912e-15	4.648466399e-13	1.160567953e-13	4.999999912e-15	4.999999912e-15	1.578255755e-13	1.824594349e-14	4.999999912e-15	4.999999912e-15	1.469293708e-13	4.999999912e-15	4.493784901e-13	1.149735689e-13	1.274151444e-11	6.042510242e-13	5.527531991e-12	5.034192681e-12	7.601606566e-10	4.999999912e-15	4.999999912e-15	9.934613624e-14	4.999999912e-15	4.999999912e-15	7.83820979e-14	4.193399913e-14	2.917510417e-12	4.999999912e-15	2.911605961e-13	4.999999912e-15	5.412683496e-11	5.881993297e-14	3.137813902e-13	4.999999912e-15	1.690347862e-11	1.065943259e-13	3.052294962e-12	6.557052535e-13	4.317628477e-09	1.070881665e-13	4.999999912e-15	4.999999912e-15	1.561688333e-13	1.187490319e-13	4.999999912e-15	4.999999912e-15	9.991962498e-14	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
649.946	1747312833.804	05/15/2025_14:40:33.804	1	3	3.832348011e-05	6.92087724e-06	0.01400000043	1.942298996e-13	1.187679512e-12	4.999999912e-15	5.488978412e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.698567909e-13	4.999999912e-15	4.999999912e-15	2.159524729e-14	1.166820682e-13	4.999999912e-15	2.944621543e-13	1.157262627e-13	1.220510498e-11	4.938912235e-13	5.4160244e-12	5.014857453e-12	7.631458798e-10	4.999999912e-15	1.265746812e-13	3.816257477e-14	4.999999912e-15	4.999999912e-15	1.065027108e-13	4.999999912e-15	2.850783195e-12	2.258511168e-13	2.044410512e-13	4.999999912e-15	5.410797158e-11	1.429667609e-13	2.04520713e-13	4.999999912e-15	1.703305899e-11	8.60006646e-14	3.047774923e-12	7.265664307e-13	4.360471539e-09	1.24296664e-13	4.999999912e-15	4.999999912e-15	2.146203815e-13	1.737377061e-14	4.999999912e-15	4.999999912e-15	6.49888536e-14	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
658.965	1747312842.823	05/15/2025_14:40:42.823	1	3	3.835101597e-05	6.873290204e-06	0.01400000043	1.237929301e-13	1.175212054e-12	4.999999912e-15	4.981186362e-13	4.999999912e-15	4.999999912e-15	4.957449382e-14	8.559247603e-14	4.999999912e-15	4.999999912e-15	5.115158785e-14	4.999999912e-15	4.999999912e-15	4.347327619e-13	7.751591524e-14	1.208278356e-11	6.520035163e-13	5.691765202e-12	5.01599413e-12	7.574851302e-10	4.999999912e-15	1.192368957e-13	4.999999912e-15	4.999999912e-15	7.885388848e-15	2.463273184e-13	4.999999912e-15	3.016047915e-12	1.256248252e-13	1.285241445e-13	4.999999912e-15	5.382485777e-11	1.66867903e-13	6.814900478e-14	4.999999912e-15	1.667763323e-11	1.071937135e-13	2.938818893e-12	7.519491215e-13	4.32492353e-09	4.999999912e-15	4.999999912e-15	4.999999912e-15	2.398597e-13	4.999999912e-15	4.999999912e-15	6.023174039e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
667.984	1747312851.842	05/15/2025_14:40:51.842	1	3	3.822371946e-05	6.881195986e-06	0.01400000043	4.999999912e-15	1.231210446e-12	1.2524652e-13	4.350553121e-13	4.999999912e-15	4.999999912e-15	1.186036946e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.303441675e-13	4.999999912e-15	4.999999912e-15	4.707706122e-13	6.057423985e-15	1.20190663e-11	7.449916335e-13	5.532851087e-12	4.83673648e-12	7.60002894e-10	4.999999912e-15	1.153220585e-13	4.999999912e-15	4.999999912e-15	6.122339235e-14	2.197161452e-14	4.999999912e-15	2.926397406e-12	1.080897795e-13	4.999999912e-15	4.999999912e-15	5.346872944e-11	1.121997731e-13	7.001684117e-14	4.999999912e-15	1.699751104e-11	1.886523977e-14	2.795499509e-12	9.027156193e-13	4.333467807e-09	4.999999912e-15	4.999999912e-15	4.053018771e-14	2.127506613e-13	4.999999912e-15	4.999999912e-15	1.383888934e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
677.003	1747312860.861	05/15/2025_14:41:00.861	1	3	3.81586251e-05	6.942141226e-06	0.0120000001	4.999999912e-15	1.201839192e-12	1.969997516e-13	3.898974785e-13	4.999999912e-15	4.999999912e-15	1.062299662e-13	4.999999912e-15	4.999999912e-15	1.088583976e-13	1.350077005e-14	4.999999912e-15	4.999999912e-15	5.893424854e-13	4.999999912e-15	1.207875987e-11	8.75192334e-13	5.658893493e-12	4.840499963e-12	7.568535798e-10	2.051001513e-14	4.806911976e-14	1.644863716e-13	4.999999912e-15	7.553263841e-14	4.999999912e-15	4.999999912e-15	3.008839705e-12	1.440321115e-13	4.999999912e-15	4.999999912e-15	5.316351179e-11	3.911638808e-14	4.999999912e-15	4.999999912e-15	1.683882374e-11	4.999999912e-15	2.957751882e-12	9.310911417e-13	4.296754508e-09	4.999999912e-15	4.999999912e-15	3.266468042e-14	7.390775817e-14	4.999999912e-15	4.999999912e-15	2.594617229e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
686.022	1747312869.880	05/15/2025_14:41:09.880	1	3	3.816349999e-05	6.912925983e-06	0.0120000001	4.999999912e-15	1.425217474e-12	1.942975674e-13	3.381624137e-13	4.999999912e-15	1.103140474e-13	7.413675522e-14	4.999999912e-15	4.999999912e-15	6.849749446e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	5.622831844e-13	4.999999912e-15	1.217517493e-11	8.454409048e-13	5.498356111e-12	4.809777143e-12	7.526566037e-10	9.674159802e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	6.206172457e-14	4.999999912e-15	4.999999912e-15	2.997662448e-12	4.999999912e-15	4.999999912e-15	4.999999912e-15	5.350831236e-11	4.999999912e-15	8.772514236e-14	6.583717404e-14	1.709616129e-11	4.999999912e-15	2.743147072e-12	9.698550556e-13	4.295204192e-09	4.999999912e-15	4.999999912e-15	2.001120623e-13	4.999999912e-15	4.999999912e-15	4.383769552e-14	1.959384261e-13	4.999999912e-15	4.999999912e-15	1.064270742e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
695.041	1747312878.899	05/15/2025_14:41:18.899	1	3	3.817664765e-05	7.025112609e-06	0.01400000043	4.999999912e-15	1.509756404e-12	1.426183119e-13	3.420155055e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	4.999999912e-15	2.935522105e-14	6.664760161e-14	4.999999912e-15	4.999999912e-15	4.977763265e-14	4.636100531e-13	4.999999912e-15	1.210162526e-11	8.784779544e-13	5.43738882e-12	4.729661975e-12	7.56752383e-10	5.965429431e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	4.999999912e-15	4.999999912e-15	4.999999912e-15	3.027863984e-12	4.999999912e-15	4.999999912e-15	1.156964336e-13	5.318170557e-11	4.999999912e-15	1.448485429e-13	2.077087417e-13	1.674705166e-11	4.999999912e-15	3.196946397e-12	1.057436907e-12	4.331767389e-09	4.999999912e-15	8.985775448e-14	4.999999912e-15	1.029842173e-13	4.999999912e-15	3.649191409e-14	4.999999912e-15	4.999999912e-15	3.947082732e-14	3.714506458e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
704.06	1747312887.918	05/15/2025_14:41:27.918	1	3	3.825116073e-05	6.931493317e-06	0.01400000043	2.52392779e-14	1.514911785e-12	4.999999912e-15	3.054021608e-13	1.002223207e-13	1.29995705e-13	4.999999912e-15	5.096640612e-14	1.052562307e-13	4.999999912e-15	4.999999912e-15	5.95367939e-14	8.625160319e-14	1.098441e-13	4.999999912e-15	1.237281198e-11	8.080131616e-13	5.272681597e-12	5.026831815e-12	7.630084342e-10	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.093343352e-13	4.999999912e-15	4.999999912e-15	1.130141716e-13	2.949498068e-12	4.999999912e-15	4.999999912e-15	1.696297996e-13	5.309501103e-11	4.999999912e-15	2.803759557e-13	1.276061776e-13	1.643776261e-11	4.999999912e-15	3.408285373e-12	7.566543963e-13	4.306082602e-09	1.220844172e-14	1.199597333e-13	4.999999912e-15	4.999999912e-15	4.964420802e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	6.300957477e-14	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
713.079	1747312896.937	05/15/2025_14:41:36.937	1	3	3.823365842e-05	6.95545441e-06	0.01400000043	2.731416981e-13	1.452893903e-12	4.999999912e-15	4.311843309e-13	2.124639034e-13	4.999999912e-15	4.999999912e-15	9.955128085e-14	3.581488404e-14	4.999999912e-15	4.999999912e-15	1.546694494e-13	4.999999912e-15	3.068179391e-13	4.699781959e-14	1.251219961e-11	6.962454701e-13	5.426963132e-12	5.074110836e-12	7.576871908e-10	4.999999912e-15	4.999999912e-15	4.876605847e-14	4.999999912e-15	4.999999912e-15	6.477582143e-14	9.568024541e-14	2.838001318e-12	4.999999912e-15	1.885209247e-13	6.004456643e-14	5.424640598e-11	5.056615933e-14	3.471849002e-13	4.999999912e-15	1.665840903e-11	6.836011249e-14	3.22970665e-12	5.080630469e-13	4.29166036e-09	1.077871109e-13	4.999999912e-15	4.999999912e-15	1.481221694e-13	1.334505287e-13	4.999999912e-15	4.999999912e-15	6.692639064e-14	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
722.098	1747312905.956	05/15/2025_14:41:45.956	1	3	3.81533464e-05	6.886486972e-06	0.0120000001	2.345012205e-13	1.26357052e-12	4.999999912e-15	5.193793529e-13	7.543904466e-14	4.999999912e-15	9.360927018e-15	1.170644256e-13	4.999999912e-15	4.999999912e-15	2.538662097e-14	2.206738481e-13	4.999999912e-15	3.65988354e-13	1.547869092e-13	1.218541414e-11	6.718942893e-13	5.640958187e-12	5.17688236e-12	7.530580048e-10	4.999999912e-15	7.754181412e-14	6.846164803e-14	3.293749279e-14	4.999999912e-15	2.204827033e-13	4.999999912e-15	2.653137909e-12	5.434755835e-14	2.157195863e-13	4.999999912e-15	5.403499176e-11	3.661735628e-14	2.336569252e-13	4.999999912e-15	1.654198133e-11	1.718321666e-13	3.017507685e-12	7.520704979e-13	4.278128074e-09	1.428871398e-13	4.999999912e-15	4.999999912e-15	2.193198151e-13	9.627563503e-14	4.999999912e-15	4.999999912e-15	8.765742038e-14	4.999999912e-15	1.04495568e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
731.117	1747312914.975	05/15/2025_14:41:54.975	1	3	3.811900024e-05	6.939473678e-06	0.0120000001	4.999999912e-15	1.244944035e-12	5.627112274e-14	6.180465211e-13	4.999999912e-15	4.999999912e-15	1.068332976e-13	1.727839334e-13	4.999999912e-15	4.999999912e-15	1.694705032e-13	4.056404193e-14	4.999999912e-15	4.640820063e-13	1.384067557e-13	1.213016493e-11	6.344386279e-13	5.571913157e-12	5.047047849e-12	7.484032283e-10	2.092220169e-14	1.125362959e-13	4.999999912e-15	4.999999912e-15	1.066320968e-14	1.676704294e-13	4.999999912e-15	2.840663468e-12	1.404139934e-13	1.521863148e-13	4.999999912e-15	5.410652829e-11	3.356215588e-13	9.431222621e-14	4.999999912e-15	1.661366357e-11	1.5594584e-13	2.943364953e-12	7.830824747e-13	4.269962606e-09	4.999999912e-15	4.999999912e-15	6.537318972e-15	2.779386422e-13	4.999999912e-15	4.999999912e-15	1.032968199e-13	5.641449493e-14	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
740.136	1747312923.994	05/15/2025_14:42:03.994	1	3	3.815425589e-05	6.836508874e-06	0.01400000043	4.999999912e-15	1.255177386e-12	7.974214144e-14	5.323485251e-13	4.999999912e-15	4.999999912e-15	1.515391545e-13	4.999999912e-15	4.999999912e-15	5.031923906e-14	1.142626846e-13	4.999999912e-15	4.999999912e-15	5.080709616e-13	1.463300238e-13	1.209389793e-11	7.910056616e-13	5.606933754e-12	4.959342399e-12	7.537224178e-10	1.46568982e-13	1.78397336e-13	4.999999912e-15	4.999999912e-15	1.230561334e-13	5.64045406e-14	4.999999912e-15	2.831876227e-12	2.038058578e-13	7.824473627e-14	4.999999912e-15	5.409992593e-11	1.415191206e-13	9.535366339e-14	4.999999912e-15	1.692639258e-11	1.173213002e-13	2.922072306e-12	8.966383408e-13	4.276931698e-09	1.712088723e-14	4.999999912e-15	6.680690479e-14	2.451922942e-13	4.999999912e-15	4.999999912e-15	1.241712354e-13	7.278068258e-14	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
749.155	1747312933.013	05/15/2025_14:42:13.013	1	3	3.819375343e-05	6.947448128e-06	0.0120000001	5.446702388e-14	1.35595723e-12	1.94078545e-13	5.074876066e-13	4.999999912e-15	2.25749527e-14	1.418755657e-13	4.999999912e-15	4.999999912e-15	1.200353971e-13	1.825789682e-14	4.999999912e-15	4.999999912e-15	5.624464653e-13	4.119725665e-14	1.216687948e-11	7.664633902e-13	5.710038779e-12	4.868817589e-12	7.54562357e-10	1.606890212e-13	1.058097837e-13	4.999999912e-15	4.999999912e-15	1.450615751e-13	2.1443913e-14	4.999999912e-15	2.935125233e-12	1.684629134e-13	4.999999912e-15	4.999999912e-15	5.305361359e-11	1.291633358e-13	4.999999912e-15	4.999999912e-15	1.68373978e-11	4.999999912e-15	2.95858997e-12	9.094361006e-13	4.297488587e-09	4.999999912e-15	4.999999912e-15	1.514814072e-13	1.764916745e-13	4.999999912e-15	1.301689063e-14	6.506056002e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
758.174	1747312942.032	05/15/2025_14:42:22.032	1	3	3.830361675e-05	6.915575341e-06	0.01400000043	4.999999912e-15	1.403353345e-12	2.145527137e-13	3.826950963e-13	4.999999912e-15	2.837749431e-14	1.153877612e-13	4.999999912e-15	4.999999912e-15	6.017399984e-14	1.093403661e-14	4.999999912e-15	4.999999912e-15	5.929884405e-13	4.999999912e-15	1.201629594e-11	8.63656965e-13	5.578698961e-12	4.861270241e-12	7.569762595e-10	1.862608375e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	2.426693286e-13	4.999999912e-15	4.999999912e-15	2.964456371e-12	1.493189253e-13	4.999999912e-15	4.999999912e-15	5.359643285e-11	4.999999912e-15	3.177061343e-14	1.640064766e-13	1.688868143e-11	4.999999912e-15	3.009012961e-12	9.197468091e-13	4.283921218e-09	4.999999912e-15	4.999999912e-15	1.460372892e-13	2.124080805e-14	4.999999912e-15	8.007070891e-14	8.477010191e-14	4.999999912e-15	4.999999912e-15	1.331657766e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
767.193	1747312951.051	05/15/2025_14:42:31.051	1	3	3.819191625e-05	6.936815225e-06	0.0120000001	4.999999912e-15	1.48442955e-12	1.482117651e-13	2.170298446e-13	4.999999912e-15	2.33644999e-13	4.999999912e-15	4.999999912e-15	6.174310466e-14	2.266516239e-13	4.999999912e-15	4.999999912e-15	1.377775389e-13	4.524768689e-13	4.999999912e-15	1.222447837e-11	9.971275108e-13	5.325529948e-12	4.933059603e-12	7.555496784e-10	1.730149227e-13	4.999999912e-15	4.999999912e-15	1.594265627e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	3.136780115e-12	4.999999912e-15	4.999999912e-15	9.371485792e-14	5.392808075e-11	4.999999912e-15	2.20215854e-13	1.733972395e-13	1.661379714e-11	4.999999912e-15	3.053513822e-12	1.005299576e-12	4.317816771e-09	4.999999912e-15	1.478612968e-13	1.163356249e-13	4.999999912e-15	4.999999912e-15	2.111675635e-13	4.999999912e-15	4.999999912e-15	6.156788404e-14	1.266742516e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
776.212	1747312960.070	05/15/2025_14:42:40.070	1	3	3.810849012e-05	6.870664947e-06	0.01400000043	2.13861589e-14	1.540657033e-12	4.999999912e-15	3.455161504e-13	1.220804057e-13	9.987383099e-14	4.999999912e-15	4.999999912e-15	1.41801867e-13	2.461998162e-14	4.999999912e-15	1.053776071e-14	1.627181327e-13	2.793584049e-13	4.999999912e-15	1.239462179e-11	9.223613626e-13	5.397559569e-12	4.82783518e-12	7.579353256e-10	1.461587199e-14	4.999999912e-15	4.783014805e-14	1.080619155e-13	4.999999912e-15	4.999999912e-15	1.992936659e-13	2.970511857e-12	4.999999912e-15	1.757886778e-14	1.597391788e-13	5.327012789e-11	4.999999912e-15	2.667576988e-13	1.473455554e-13	1.657487689e-11	3.479932542e-14	3.605183209e-12	8.892108512e-13	4.330370285e-09	6.073354981e-14	1.008933741e-13	4.999999912e-15	1.057679741e-13	6.176900354e-14	9.757990314e-14	4.999999912e-15	4.999999912e-15	2.356939513e-13	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
785.231	1747312969.089	05/15/2025_14:42:49.089	1	3	3.808486508e-05	6.95278186e-06	0.01400000043	1.927423743e-13	1.498804553e-12	4.999999912e-15	4.454417521e-13	2.087043781e-13	4.999999912e-15	4.999999912e-15	9.448546817e-14	1.858924391e-13	4.999999912e-15	4.999999912e-15	2.037979025e-13	1.247686172e-13	2.434320107e-13	8.484775111e-14	1.26291564e-11	8.059242835e-13	5.392824642e-12	5.06914042e-12	7.510491673e-10	4.999999912e-15	4.999999912e-15	1.194798248e-13	4.999999912e-15	4.999999912e-15	2.012370712e-14	1.938893788e-13	2.767399157e-12	4.999999912e-15	1.128847585e-13	1.093801427e-13	5.395382752e-11	7.594283275e-14	1.559597585e-13	7.812525041e-14	1.626340555e-11	6.249780424e-14	3.153751782e-12	7.70288618e-13	4.254290253e-09	6.128712988e-14	7.702607269e-14	4.999999912e-15	4.454458178e-14	1.073410702e-13	4.999999912e-15	4.999999912e-15	5.147417865e-14	5.587087596e-14	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
794.25	1747312978.108	05/15/2025_14:42:58.108	1	3	3.8103728e-05	6.870664947e-06	0.01400000043	2.795057751e-13	1.302410111e-12	4.999999912e-15	4.922045844e-13	1.57385525e-13	4.999999912e-15	4.999999912e-15	1.943274372e-13	1.595798553e-14	4.999999912e-15	6.385984e-14	2.177606782e-13	4.999999912e-15	1.884492725e-13	1.235180849e-13	1.204214072e-11	7.338484204e-13	5.386269989e-12	5.131754396e-12	7.514873168e-10	4.999999912e-15	4.999999912e-15	1.252544889e-13	4.999999912e-15	4.999999912e-15	1.116979569e-13	3.679456235e-14	2.681766701e-12	4.999999912e-15	2.685139979e-13	4.999999912e-15	5.307552661e-11	1.167318737e-13	2.749975269e-13	4.999999912e-15	1.64421185e-11	1.245057659e-13	2.890227987e-12	6.564121534e-13	4.272724841e-09	1.133228236e-13	4.999999912e-15	4.999999912e-15	3.190921106e-13	6.887782581e-14	4.999999912e-15	4.999999912e-15	6.276066228e-14	1.406111284e-13	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
803.269	1747312987.127	05/15/2025_14:43:07.127	1	3	3.826928514e-05	7.008972261e-06	0.01000000071	7.625943334e-14	1.223673398e-12	4.999999912e-15	5.409089517e-13	4.999999912e-15	4.999999912e-15	5.290588117e-14	1.574870741e-13	4.999999912e-15	4.999999912e-15	1.27888924e-13	4.999999912e-15	4.999999912e-15	3.882984429e-13	8.34120506e-14	1.219920172e-11	6.377162253e-13	5.780402632e-12	5.113106119e-12	7.541269831e-10	4.999999912e-15	1.352008376e-13	9.886427614e-14	4.999999912e-15	1.142388593e-14	1.103976665e-13	4.999999912e-15	2.665412379e-12	1.409993948e-13	1.503026084e-13	4.999999912e-15	5.343182841e-11	1.828637475e-13	1.46861703e-13	4.999999912e-15	1.69457226e-11	4.363457024e-14	2.880420728e-12	8.182680336e-13	4.256131891e-09	4.999999912e-15	4.999999912e-15	4.019365136e-14	2.855651913e-13	4.999999912e-15	4.999999912e-15	9.504104047e-14	5.476970602e-14	4.999999912e-15	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
812.288	1747312996.146	05/15/2025_14:43:16.146	1	3	3.822351209e-05	6.982158084e-06	0.01400000043	4.999999912e-15	1.267357963e-12	1.347747326e-13	4.894905553e-13	4.999999912e-15	4.999999912e-15	1.471205427e-13	2.374183207e-14	4.999999912e-15	5.377009873e-14	1.66396004e-13	4.999999912e-15	4.999999912e-15	5.310840743e-13	3.406454806e-14	1.207496689e-11	7.319786595e-13	5.689716927e-12	4.922410569e-12	7.556240078e-10	3.500442937e-14	8.599670726e-14	4.999999912e-15	4.999999912e-15	7.941759229e-14	3.739392964e-14	4.999999912e-15	3.111825901e-12	2.019679183e-13	4.999999912e-15	4.999999912e-15	5.365710654e-11	1.046190315e-13	4.999999912e-15	4.999999912e-15	1.687765726e-11	4.999999912e-15	2.938442458e-12	9.322202298e-13	4.305118484e-09	4.999999912e-15	4.999999912e-15	1.337132987e-14	1.689288629e-13	4.999999912e-15	4.999999912e-15	1.4388672e-13	4.999999912e-15	4.999999912e-15	4.821048617e-14	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
821.307	1747313005.165	05/15/2025_14:43:25.165	1	3	3.810219641e-05	6.982158084e-06	0.0120000001	4.999999912e-15	1.502910426e-12	2.022168376e-13	4.153458718e-13	4.999999912e-15	1.143463444e-13	1.146649507e-13	4.999999912e-15	4.999999912e-15	1.431957715e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	5.168046438e-13	4.999999912e-15	1.212671803e-11	9.470928816e-13	5.65504631e-12	4.932807201e-12	7.580078787e-10	1.728894941e-13	4.999999912e-15	4.999999912e-15	3.361253062e-14	1.786084437e-13	4.999999912e-15	4.999999912e-15	2.885038996e-12	7.732475684e-14	4.999999912e-15	4.999999912e-15	5.299762365e-11	6.037515323e-15	4.092445783e-14	7.80257071e-14	1.682876061e-11	4.999999912e-15	2.99503651e-12	1.009969018e-12	4.251007102e-09	4.999999912e-15	5.148611843e-14	1.214830374e-13	3.898098478e-14	4.999999912e-15	6.512229178e-14	4.707348335e-14	4.999999912e-15	4.999999912e-15	1.171659883e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
830.326	1747313014.184	05/15/2025_14:43:34.184	1	3	3.804943481e-05	6.95545441e-06	0.0120000001	4.679869231e-14	1.656616142e-12	1.439882827e-13	3.412508991e-13	4.999999912e-15	1.825232673e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.569872704e-13	4.999999912e-15	4.999999912e-15	1.182771058e-13	4.468197459e-13	4.999999912e-15	1.229533402e-11	1.060240437e-12	5.713999586e-12	4.847895523e-12	7.538212277e-10	1.043064018e-13	4.999999912e-15	4.999999912e-15	1.668798563e-13	4.999999912e-15	4.999999912e-15	7.308338505e-14	3.047999787e-12	4.999999912e-15	4.999999912e-15	1.618141114e-13	5.362677663e-11	4.999999912e-15	1.318973414e-13	2.171712246e-13	1.662544234e-11	4.999999912e-15	3.026541908e-12	9.676546673e-13	4.246834884e-09	4.999999912e-15	1.19838262e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.822524336e-13	4.999999912e-15	4.999999912e-15	8.589120084e-14	4.999999912e-15	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
